Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,mortgage_interest,inflation_rates
1191,190,RL,70.04995836802665,9478,Pave,,Reg,Low,AllPub,Inside,Mod,Mitchel,Norm,Norm,2fmCon,1Story,4,4,1961,1975,Gable,CompShg,MetalSd,MetalSd,Stone,0.0,3,3,CBlock,3.0,3.0,0.0,3.0,1159,0.0,0,90,1249,GasA,5,Y,1,1622,0,0,1622,1,0,1,0,3,1,3,7,Typ,1,3.0,2Types,1975.0,3.0,2,480,3.0,3.0,1,0,0,0,0,0,0,,0,,0,3,2007,WD,Normal,168000,6.3373,2.6616
1192,160,FV,70.04995836802665,9478,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,4,3,PConc,4.0,3.0,0.0,0.0,0,0.0,0,776,776,GasA,5,Y,1,764,677,0,1441,0,0,2,1,2,1,4,5,Typ,0,3.461038961038961,Detchd,1999.0,1.0,2,492,3.0,3.0,1,206,0,0,0,0,0,,0,,0,11,2007,WD,Normal,174000,6.3373,2.6616
1193,50,RM,70.04995836802665,9478,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,5,1925,1994,Gambrel,CompShg,VinylSd,VinylSd,,0.0,3,3,PConc,3.0,3.0,0.0,0.0,0,0.0,0,702,702,GasA,4,Y,1,842,630,0,1472,0,0,1,0,3,1,4,6,Typ,0,3.461038961038961,Detchd,1925.0,1.0,1,250,3.0,3.0,1,0,0,0,0,0,0,,0,,0,7,2007,WD,Normal,125000,6.3373,2.6616
1194,120,RM,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1999,1999,Hip,CompShg,VinylSd,VinylSd,BrkFace,0.0,3,3,PConc,5.0,3.0,0.0,5.0,883,0.0,0,341,1224,GasA,5,Y,1,1224,0,0,1224,1,0,2,0,2,1,3,5,Typ,0,3.461038961038961,Attchd,1999.0,3.0,2,402,3.0,3.0,1,0,25,0,0,0,0,,0,,0,6,2009,WD,Normal,165000,5.0365,0.1662
1195,60,RL,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,7,1969,1969,Gable,CompShg,HdBoard,HdBoard,Stone,0.0,3,3,CBlock,3.0,3.0,0.0,4.0,371,0.0,0,292,663,GasA,3,Y,1,663,689,0,1352,0,0,1,1,4,1,3,7,Typ,0,3.461038961038961,Attchd,1969.0,3.0,1,299,3.0,3.0,1,379,36,0,0,0,0,,0,,0,3,2010,WD,Normal,158000,4.6898,1.0979
1196,60,RL,70.04995836802665,9478,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,,0.0,3,3,PConc,4.0,3.0,0.0,0.0,0,0.0,0,728,728,GasA,5,Y,1,728,728,0,1456,0,0,2,1,3,1,4,8,Typ,0,3.461038961038961,Attchd,2005.0,3.0,2,400,3.0,3.0,1,100,24,0,0,0,0,,0,,0,7,2008,WD,Normal,176000,6.0272,2.8263
1197,60,RL,70.04995836802665,9478,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,,0.0,4,3,PConc,4.0,3.0,0.0,0.0,0,0.0,0,879,879,GasA,5,Y,1,879,984,0,1863,0,0,2,1,4,1,4,9,Typ,1,4.0,BuiltIn,2006.0,3.0,3,660,3.0,3.0,1,100,17,0,0,0,0,,0,,0,11,2006,New,Partial,219210,6.4133,2.9006
1198,75,RM,70.04995836802665,9478,Pave,,IR1,Bnk,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,6,1916,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,3,3,BrkTil,3.0,3.0,0.0,0.0,0,0.0,0,815,815,GasA,5,Y,1,815,875,0,1690,0,0,1,0,3,1,3,7,Typ,1,4.0,Detchd,1916.0,1.0,1,225,3.0,3.0,1,0,0,0,0,0,0,,0,,0,7,2006,ConLw,Normal,144000,6.4133,2.9006
1199,20,RL,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,,0.0,4,3,PConc,4.0,3.0,0.0,0.0,0,0.0,0,1212,1212,GasA,5,Y,1,1212,0,0,1212,0,0,2,0,3,1,4,6,Typ,0,3.461038961038961,Attchd,2001.0,2.0,2,573,3.0,3.0,1,356,0,0,0,0,0,,0,,0,6,2009,WD,Normal,178000,5.0365,0.1662
1200,20,RL,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,4,5,1963,1979,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,3,3,CBlock,3.0,3.0,0.0,2.0,547,0.0,0,504,1051,GasA,4,Y,1,1382,0,0,1382,0,0,1,1,3,1,3,6,Typ,1,3.461038961038961,Attchd,1974.0,1.0,2,459,3.0,3.0,1,0,82,0,0,0,0,,0,,0,10,2006,WD,Normal,148000,6.4133,2.9006
1201,20,RL,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1970,1970,Gable,CompShg,MetalSd,MetalSd,,0.0,3,3,CBlock,3.0,3.0,0.0,0.0,0,0.0,0,864,864,GasA,4,Y,1,864,0,0,864,0,0,1,0,3,1,3,5,Typ,0,3.461038961038961,Attchd,1972.0,1.0,1,280,3.0,3.0,1,0,0,0,0,0,0,,0,Shed,0,7,2006,Oth,Abnorml,116050,6.4133,2.9006
1202,60,RL,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,,0.0,3,3,PConc,4.0,3.0,0.0,0.0,0,0.0,0,866,866,GasA,5,Y,1,866,913,0,1779,0,0,2,1,3,1,4,6,Typ,0,3.461038961038961,Attchd,1998.0,2.0,2,546,3.0,3.0,1,198,36,0,0,0,0,,0,,0,3,2009,WD,Normal,197900,5.0365,0.1662
1203,50,RM,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1925,1997,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,3,3,BrkTil,3.0,3.0,0.0,0.0,0,0.0,0,884,884,GasA,5,Y,1,884,464,0,1348,1,0,1,0,3,1,3,5,Typ,1,3.461038961038961,Detchd,1960.0,1.0,1,216,3.0,3.0,1,0,0,0,0,0,0,,0,,0,5,2009,WD,Normal,117000,5.0365,0.1662
1204,20,RL,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,4,3,PConc,4.0,3.0,0.0,0.0,0,0.0,0,476,1630,GasA,5,Y,1,1630,0,0,1630,0,0,2,0,3,1,4,6,Typ,1,3.0,Attchd,2000.0,1.0,2,451,3.0,3.0,1,74,25,0,0,0,0,,0,,0,10,2009,WD,Normal,213000,5.0365,0.1662
1205,20,RL,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1975,1975,Gable,CompShg,HdBoard,HdBoard,,0.0,3,3,CBlock,4.0,3.0,0.0,4.0,788,0.0,0,268,1056,GasA,5,Y,1,1074,0,0,1074,1,0,1,1,3,1,3,6,Typ,0,3.461038961038961,Attchd,1975.0,2.0,2,495,3.0,3.0,1,0,88,0,0,0,0,,0,,0,7,2006,WD,Normal,153500,6.4133,2.9006
1206,20,RL,70.04995836802665,9478,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,7,1990,1991,Hip,CompShg,HdBoard,HdBoard,BrkFace,0.0,4,3,CBlock,4.0,3.0,0.0,4.0,485,0.0,0,1496,991,GasA,4,Y,1,1087,0,0,2196,0,0,2,0,3,1,4,7,Typ,1,3.0,Attchd,1990.0,2.0,3,701,3.0,3.0,1,84,70,0,0,0,0,,0,,0,6,2009,WD,Normal,163000,5.0365,0.1662
1207,20,RH,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,4,4,1966,1966,Gable,CompShg,HdBoard,HdBoard,,0.0,3,3,CBlock,3.0,3.0,0.0,2.0,1056,0.0,0,0,1056,GasA,3,Y,1,1056,0,0,1056,1,0,1,0,2,1,3,5,Typ,0,3.461038961038961,Detchd,1966.0,1.0,1,384,3.0,3.0,1,0,42,0,0,0,0,,0,,0,11,2006,WD,Normal,107000,6.4133,2.9006
1208,20,RL,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,4,3,PConc,4.0,3.0,0.0,5.0,340,0.0,0,1342,1682,GasA,5,Y,1,1700,0,0,1700,1,0,2,0,3,1,4,7,Typ,0,3.461038961038961,Attchd,2003.0,2.0,2,544,3.0,3.0,1,192,23,0,0,0,0,,0,,0,5,2006,WD,Normal,200000,6.4133,2.9006
1209,20,RL,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1962,1980,Gable,CompShg,MetalSd,MetalSd,,0.0,3,3,CBlock,3.0,3.0,0.0,2.0,504,0.0,0,319,931,GasA,3,Y,1,1283,0,0,1283,1,0,1,0,3,1,3,6,Typ,0,3.461038961038961,Detchd,1980.0,1.0,2,506,3.0,3.0,1,0,0,0,0,0,0,,0,,0,10,2008,WD,Normal,140000,6.0272,2.8263
1210,20,RL,70.04995836802665,9478,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,RRNn,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,0.0,4,3,PConc,5.0,3.0,0.0,5.0,1220,0.0,0,440,1660,GasA,5,Y,1,1660,0,0,1660,1,0,2,0,3,1,4,8,Typ,1,4.0,Attchd,2006.0,2.0,2,500,3.0,3.0,1,322,50,0,0,0,0,,0,,0,5,2006,New,Partial,163000,6.4133,2.9006
1211,60,RL,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,4,3,PConc,4.0,3.0,0.0,0.0,0,0.0,0,1055,1055,GasA,5,Y,1,1055,790,0,1845,0,0,2,1,3,1,4,8,Typ,1,3.0,Attchd,1992.0,2.0,2,462,3.0,3.0,1,0,25,0,0,0,0,,0,Shed,0,5,2010,WD,Normal,189000,4.6898,1.0979
1212,50,RL,70.04995836802665,9478,Pave,,IR1,Bnk,AllPub,Inside,Mod,Gilbert,Norm,Norm,1Fam,1.5Fin,8,7,1988,2005,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,4,3,Wood,4.0,3.0,0.0,5.0,427,0.0,0,132,559,GasA,4,Y,1,1080,672,0,1752,0,0,2,0,4,1,3,8,Typ,0,3.461038961038961,Basment,1988.0,2.0,2,492,3.0,3.0,1,325,12,0,0,0,0,,0,,0,6,2010,WD,Normal,164000,4.6898,1.0979
1213,30,RL,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1941,1950,Hip,CompShg,MetalSd,MetalSd,,0.0,3,3,CBlock,3.0,3.0,0.0,2.0,344,0.0,0,328,672,GasA,3,Y,1,672,0,0,672,1,0,1,0,2,1,3,4,Typ,0,3.461038961038961,Attchd,1941.0,1.0,1,234,3.0,3.0,1,0,25,0,0,0,0,,0,,0,8,2009,WD,Normal,113000,5.0365,0.1662
1214,80,RL,70.04995836802665,9478,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,4,5,1965,2001,Gable,CompShg,VinylSd,VinylSd,,0.0,3,3,CBlock,3.0,3.0,0.0,5.0,648,0.0,0,0,648,GasA,5,Y,1,960,0,0,960,1,0,0,0,3,1,3,3,Typ,0,3.461038961038961,Attchd,1965.0,1.0,1,364,3.0,3.0,1,88,0,0,0,0,0,,0,,0,5,2006,WD,Normal,145000,6.4133,2.9006
1215,85,RL,70.04995836802665,9478,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,5,5,1962,1962,Gable,CompShg,MetalSd,MetalSd,,0.0,3,3,CBlock,3.0,3.0,0.0,3.0,784,0.0,0,141,925,GasA,3,Y,1,999,0,0,999,1,0,1,0,3,1,3,6,Typ,0,3.461038961038961,Attchd,1962.0,1.0,1,300,3.0,3.0,1,150,72,0,0,0,0,,0,,0,5,2006,WD,Normal,134500,6.4133,2.9006
1216,20,RL,70.04995836802665,9478,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1966,1966,Gable,CompShg,VinylSd,VinylSd,,0.0,3,3,CBlock,3.0,3.0,0.0,2.0,180,0.0,0,340,894,GasA,3,Y,1,894,0,0,894,0,0,1,0,3,1,3,5,Typ,0,3.461038961038961,Detchd,1966.0,2.0,1,384,3.0,3.0,1,0,0,0,0,0,0,,0,,0,5,2007,WD,Normal,125000,6.3373,2.6616
1217,90,RM,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,Duplex,1.5Fin,6,5,1978,1978,Gable,CompShg,VinylSd,VinylSd,,0.0,3,3,Slab,3.5797610681658467,3.0,0.0,2.6380885453267746,0,0.0,0,0,991,GasA,3,Y,1,1318,584,0,1902,0,0,2,0,4,1,3,8,Typ,0,3.461038961038961,Attchd,1978.0,1.0,2,539,3.0,3.0,1,0,0,0,0,0,0,,0,,0,4,2010,WD,Normal,112000,4.6898,1.0979
1218,20,FV,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2009,2009,Gable,CompShg,CemntBd,CmentBd,Stone,0.0,4,3,PConc,4.0,3.0,0.0,5.0,936,0.0,0,364,1300,GasA,5,Y,1,1314,0,0,1314,1,0,2,0,3,1,4,6,Typ,0,3.461038961038961,Attchd,2009.0,2.0,2,552,3.0,3.0,1,135,25,0,0,0,0,,0,,0,9,2009,New,Partial,229456,5.0365,0.1662
1219,50,RM,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,5,1947,1950,Gable,CompShg,AsbShng,AsbShng,,0.0,3,3,Slab,3.5797610681658467,3.0,0.0,2.6380885453267746,0,0.0,0,0,991,GasA,4,N,1,672,240,0,912,0,0,1,0,2,1,3,3,Typ,0,3.461038961038961,Attchd,1978.5061638868744,1.8165337200870195,0,0,3.0,3.0,1,0,0,0,0,0,0,,0,,0,7,2006,WD,Normal,80500,6.4133,2.9006
1220,160,RM,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1971,1971,Gable,CompShg,CemntBd,CmentBd,BrkFace,0.0,3,3,CBlock,3.0,3.0,0.0,0.0,0,0.0,0,672,672,GasA,3,Y,1,672,546,0,1218,0,0,1,1,3,1,3,7,Typ,0,3.461038961038961,Attchd,1978.5061638868744,1.8165337200870195,0,0,3.0,3.0,1,201,0,0,0,0,0,,0,,0,4,2006,WD,Abnorml,91500,6.4133,2.9006
1221,20,RL,70.04995836802665,9478,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1964,1964,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,3,3,CBlock,3.0,3.0,0.0,2.0,312,0.0,0,0,912,GasA,3,Y,1,912,0,0,912,0,0,1,0,2,1,3,5,Typ,0,3.461038961038961,Attchd,1964.0,1.0,1,288,3.0,3.0,1,0,0,0,0,0,0,,0,,0,11,2006,WD,Abnorml,115000,6.4133,2.9006
1222,20,RL,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,,0.0,3,3,CBlock,3.0,3.0,0.0,3.0,250,0.0,0,210,952,GasA,5,Y,1,1211,0,0,1211,0,0,1,0,3,1,3,5,Typ,1,3.0,Attchd,1968.0,1.0,1,322,3.0,3.0,1,0,63,0,0,0,0,,0,,0,8,2008,WD,Normal,134000,6.0272,2.8263
1223,50,RL,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,6,1949,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,3,3,CBlock,3.0,3.0,0.0,2.0,196,0.0,0,844,1040,GasA,5,Y,1,1168,678,0,1846,0,0,2,0,3,1,3,7,Typ,1,4.0,Attchd,1949.0,1.0,1,315,3.0,3.0,1,0,0,0,0,0,0,,0,,0,1,2007,WD,Normal,143000,6.3373,2.6616
1224,20,RL,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,3,3,CBlock,3.0,3.0,0.0,1.0,756,0.0,0,1380,991,GasA,3,N,1,1086,0,0,2136,0,0,2,0,4,1,3,7,Mod,0,3.461038961038961,Detchd,1951.0,1.0,2,528,3.0,3.0,1,0,30,0,0,0,0,,0,,0,10,2006,WD,Normal,137900,6.4133,2.9006
1225,60,RL,70.04995836802665,9478,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,,0.0,4,3,PConc,4.0,3.0,0.0,5.0,724,0.0,0,64,788,GasA,5,Y,1,788,702,0,1490,1,0,2,1,3,1,4,8,Typ,1,4.0,Attchd,2004.0,3.0,2,388,3.0,3.0,1,100,75,0,0,0,0,,0,,0,2,2008,WD,Normal,184000,6.0272,2.8263
1226,80,RL,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,5,1958,1958,Hip,CompShg,VinylSd,VinylSd,BrkFace,0.0,3,3,CBlock,3.0,3.0,0.0,5.0,507,0.0,0,81,588,GasA,5,Y,1,1138,0,0,1138,0,0,1,0,3,1,3,6,Typ,0,3.461038961038961,Attchd,1958.0,2.0,1,264,3.0,3.0,1,224,0,0,0,0,0,,0,,0,6,2007,WD,Normal,145000,6.3373,2.6616
1227,60,RL,70.04995836802665,9478,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,Feedr,Norm,1Fam,2Story,6,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,0.0,4,3,PConc,4.0,3.0,0.0,0.0,0,0.0,0,894,894,GasA,5,Y,1,894,1039,0,1933,0,0,2,1,4,1,4,9,Typ,1,4.0,BuiltIn,2007.0,3.0,3,668,3.0,3.0,1,100,18,0,0,0,0,,0,,0,1,2008,WD,Normal,214000,6.0272,2.8263
1228,20,RL,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1965,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,3,3,CBlock,3.0,3.0,0.0,4.0,595,0.0,0,317,912,GasA,5,Y,1,912,0,0,912,1,0,1,0,2,1,4,5,Typ,0,3.461038961038961,Detchd,1992.0,1.0,2,576,3.0,3.0,1,0,25,0,0,0,0,,0,,0,12,2008,WD,Normal,147000,6.0272,2.8263
1229,120,RL,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2008,2008,Hip,CompShg,MetalSd,MetalSd,BrkFace,0.0,5,3,PConc,5.0,3.0,0.0,5.0,1540,0.0,0,162,1702,GasA,5,Y,1,1702,0,0,1702,1,0,1,1,1,1,5,7,Typ,1,4.0,Attchd,2008.0,3.0,3,480,3.0,3.0,1,0,72,0,0,0,0,,0,,0,10,2008,New,Partial,163000,6.0272,2.8263
1230,80,RL,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1960,1960,Hip,CompShg,BrkFace,HdBoard,,0.0,3,3,CBlock,3.0,3.0,0.0,4.0,666,0.0,0,409,1075,GasA,4,Y,1,1507,0,0,1507,0,0,2,0,4,1,3,7,Maj1,0,3.461038961038961,Basment,1960.0,1.0,1,404,3.0,3.0,1,0,0,0,0,0,0,,0,,0,8,2008,WD,Normal,127000,6.0272,2.8263
1231,90,RL,70.04995836802665,9478,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,RRAe,Duplex,1.5Fin,5,5,1977,1977,Shed,CompShg,Plywood,Plywood,,0.0,3,3,CBlock,4.0,3.0,0.0,5.0,498,0.0,0,652,1361,GasA,5,Y,1,1361,1259,0,1464,0,0,2,2,4,1,3,6,Typ,1,3.0,BuiltIn,1977.0,2.0,2,600,3.0,3.0,1,155,24,0,0,0,0,,0,Gar2,0,8,2007,WD,Normal,190000,6.3373,2.6616
1232,90,RL,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,SLvl,5,6,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,3,3,CBlock,3.0,3.0,0.0,4.0,803,0.0,0,303,1106,GasA,3,Y,1,1190,0,0,1190,1,0,1,0,3,1,3,6,Typ,0,3.461038961038961,Attchd,1962.0,1.0,2,540,3.0,3.0,1,0,18,0,0,0,0,,0,,0,5,2006,WD,Normal,132500,6.4133,2.9006
1233,90,RL,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,Duplex,1Story,4,5,1962,1962,Gable,CompShg,HdBoard,HdBoard,,0.0,3,3,Slab,3.5797610681658467,3.0,0.0,2.6380885453267746,0,0.0,0,0,991,GasA,3,Y,1,1224,0,0,1224,0,0,2,0,2,1,3,6,Typ,0,3.461038961038961,CarPort,1962.0,1.0,2,462,3.0,3.0,1,0,0,0,0,0,0,,0,,0,3,2007,WD,Normal,101800,6.3373,2.6616
1234,20,RL,70.04995836802665,9478,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,Plywood,Plywood,BrkFace,0.0,3,3,CBlock,3.0,3.0,0.0,2.0,1000,0.0,0,188,1188,GasA,2,Y,1,1188,0,0,1188,1,0,1,0,3,1,3,6,Typ,0,3.461038961038961,Attchd,1959.0,2.0,2,531,3.0,3.0,1,0,0,0,0,0,0,,0,,0,5,2010,COD,Abnorml,142000,4.6898,1.0979
1235,70,RH,70.04995836802665,9478,Pave,,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,5,6,1911,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,3,3,PConc,3.0,3.0,0.0,0.0,0,0.0,0,940,940,GasA,3,N,1,1024,940,0,1964,0,0,1,1,4,1,3,7,Typ,0,3.461038961038961,Attchd,1978.5061638868744,1.8165337200870195,0,0,3.0,3.0,1,0,25,0,0,0,0,,0,,0,11,2008,WD,Abnorml,130000,6.0272,2.8263
1236,70,RL,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,5,5,1914,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,3,3,BrkTil,4.0,3.0,0.0,0.0,0,0.0,0,747,747,GasA,4,Y,1,892,892,0,1784,0,0,1,1,4,1,3,9,Typ,0,3.461038961038961,Detchd,1914.0,1.0,1,180,3.0,3.0,1,203,40,0,0,0,0,,0,,0,7,2006,WD,Normal,138887,6.4133,2.9006
1237,160,RL,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,Wd Shng,Stone,0.0,4,3,PConc,4.0,3.0,0.0,0.0,0,0.0,0,764,764,GasA,5,Y,1,764,862,0,1626,0,0,2,1,2,1,4,6,Typ,0,3.461038961038961,BuiltIn,2003.0,2.0,2,474,3.0,3.0,1,0,27,0,0,0,0,,0,,0,6,2010,WD,Normal,175500,4.6898,1.0979
1238,60,RL,70.04995836802665,9478,Pave,,IR2,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,,0.0,4,3,PConc,4.0,3.0,0.0,0.0,0,0.0,0,847,847,GasA,5,Y,1,847,1101,0,1948,0,0,2,1,4,1,4,8,Typ,1,4.0,BuiltIn,2004.0,3.0,2,434,3.0,3.0,1,100,48,0,0,0,0,,0,,0,9,2006,WD,Normal,195000,6.4133,2.9006
1239,20,RL,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,,0.0,4,3,PConc,4.0,3.0,0.0,0.0,0,0.0,0,1141,1141,GasA,5,Y,1,1141,0,0,1141,0,0,1,1,3,1,3,6,Typ,0,3.461038961038961,Detchd,2005.0,1.0,2,484,3.0,3.0,1,0,0,0,0,0,0,,0,,0,3,2006,WD,Abnorml,142500,6.4133,2.9006
1240,20,RL,70.04995836802665,9478,Pave,,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,0.0,4,3,PConc,4.0,3.0,0.0,5.0,428,0.0,0,1048,1476,GasA,5,Y,1,1484,0,0,1484,0,0,2,0,2,1,5,6,Typ,1,4.0,Attchd,2006.0,2.0,2,472,3.0,3.0,1,120,33,0,0,0,0,,0,,0,12,2007,WD,Normal,163000,6.3373,2.6616
